accX,accY,accZ,behavior
-0.1094,-0.1719,0.9378,l
-0.0782,-0.1876,1.0003,l
-0.0782,-0.1876,0.9847,l
-0.125,-0.1876,0.9378,l
-0.125,-0.1563,1.0003,l
-0.1563,-0.0625,0.9534,l
-0.1407,-0.125,0.9691,l
-0.1719,-0.125,0.9534,l
-0.1719,-0.125,0.9847,l
-0.1876,-0.0938,1.0003,l
-0.2032,-0.0938,0.9378,l
-0.2501,-0.0782,1.0003,l
-0.2657,0.0469,0.9691,l
0.0469,-0.1563,0.9828,l
0.0469,-0.1482,0.9772,l
0.0394,-0.1482,0.9922,l
0.0313,-0.1357,0.9797,l
0.0438,-0.1219,0.9659,l
0.0625,-0.1463,0.9791,l
0.0525,-0.1513,0.9741,l
0.0356,-0.1319,0.9891,l
0.0394,-0.1132,0.9966,l
0.0219,-0.125,0.9847,l
0.0394,-0.1275,0.9847,l
0.0019,-0.1369,0.9866,l
0.0156,-0.1107,0.9991,l
0.0156,-0.125,0.9847,l
0.0156,-0.1094,1.0003,l
-0.0156,-0.1094,0.9691,l
-0.0156,-0.0469,1.0003,l
0.0156,-0.0625,1.0003,l
-0.0156,-0.0782,0.9691,l
-0.0313,-0.0313,1.016,l
-0.0156,-0.0625,0.9691,l
-0.0469,-0.0782,1.0003,l
-0.0313,-0.0782,1.016,l
-0.0625,-0.0156,1.0003,l
-0.0938,-0.0625,1.016,l
-0.1094,-0.0469,0.9534,l
-0.125,-0.0782,1.0003,l
-0.1094,-0.0469,1.016,l
-0.1094,-0.0313,0.9534,l
-0.125,-0.0156,1.016,l
-0.1094,-0.0156,0.9691,l
-0.125,-0.0313,1.016,l
-0.1719,-0.0156,0.9691,l
-0.1563,-0.0313,0.9691,l
-0.1407,-0.0938,0.9847,l
-0.1563,-0.0156,1.0003,l
-0.1719,-0.0156,0.9847,l
-0.1719,-0.0469,0.9847,l
-0.1563,0,1.016,l
-0.1563,0,1.016,l
-0.1563,0,1.016,l
-0.1563,0,1.016,l
-0.1563,0,1.016,l
-0.1563,0,1.016,l
-0.1563,0,1.016,l
-0.1563,0,1.016,l
-0.1563,0,1.016,l
-0.1563,0,1.016,l
-0.1563,0,1.016,l
-0.125,-0.0469,0.9847,l
-0.1469,-0.0563,0.9628,l
-0.1188,-0.0313,1.0003,l
-0.1188,-0.0188,1.0003,l
-0.1407,-0.0594,0.9816,l
-0.1094,-0.0313,0.9847,l
-0.0688,-0.0625,1.0003,l
-0.0969,-0.0469,1.0003,l
-0.0719,-0.0594,1.0003,l
-0.0375,-0.0844,0.9878,l
-0.0469,-0.0469,0.9847,l
-0.0375,-0.0531,0.9909,l
-0.0344,-0.05,0.9722,l
-0.0219,-0.05,0.9972,l
-0.0313,-0.0469,0.9691,l
-0.0156,-0.0469,1.0003,l
-0.0006,-0.0619,1.0153,l
-0.0144,-0.0194,1.0016,l
-0.0156,-0.0294,0.9866,l
-0.0156,-0.0181,0.9847,l
-0.0156,-0.0281,0.9972,l
0.0081,0.0163,1.0122,l
0.0269,0.0088,1.0047,l
0.01,0.0213,0.9791,l
0.01,0.0213,0.9891,l
0.025,0.0438,0.9909,l
0.0225,0.0888,0.9759,l
0.0156,0.1013,0.9691,l
0.0306,0.0788,0.9766,l
0.0331,0.0694,0.9778,l
0.0156,0.0844,0.9753,l
0.01,0.1107,0.9847,l
0,0.1257,0.9897,l
0.0044,0.0938,1.0003,l
0.0156,0.105,0.9966,l
0.0094,0.1344,0.9847,l
-0.0056,0.1244,0.9797,l
0.0469,0.1938,0.9553,l
0.0469,0.125,0.9716,l
0.0469,0.125,1.0003,l
0.0313,0.1563,0.9847,l
0.0156,0.1563,0.9534,l
0.0625,0.1876,0.9847,l
0.0313,0.1876,0.9534,l
0.0625,0.1719,0.9847,l
0.0625,0.2032,1.016,l
0.0469,0.2032,0.9691,l
0.0469,0.2345,0.9691,l
0.0469,0.1407,0.9847,l
0.0625,0.2188,0.9378,l
0.0469,0.2032,0.9534,l
0.0938,0.1563,1.0316,l
0.0782,0.1719,0.9534,l
0.0938,0.2032,0.9378,l
0.1094,0.1876,0.9847,l
0.0938,0.125,0.9847,l
0.0938,0.0938,0.9691,l
0.0938,0.1094,0.9691,l
0.1094,0.125,0.9847,l
0.0938,0.0938,0.9691,l
0.0938,0.0625,0.9847,l
0.125,0.0469,0.9691,l
0.125,-0.0469,0.9847,l
0.125,0.0156,0.9534,l
0.1094,-0.0156,1.0003,l
0.1407,-0.0625,0.9847,l
0.1707,-0.0025,0.9697,l
0.1144,-0.0144,0.9691,l
0.1232,-0.0431,0.9828,l
0.125,-0.0338,0.9978,l
0.15,-0.0688,0.9753,l
0.1444,-0.0544,0.9572,l
0.1407,-0.0694,0.9647,l
0.1619,-0.0569,0.9797,l
0.1519,-0.0569,0.9847,l
0.15,-0.0907,0.9566,l
-0.125,-0.4689,0.8753,l
-0.1094,-0.4376,0.844,l
-0.1407,-0.4376,0.8597,l
-0.125,-0.4376,0.8597,l
-0.125,-0.4376,0.8597,l
-0.1407,-0.4689,0.8284,l
-0.1407,-0.4376,0.8284,l
-0.0938,-0.4689,0.8597,l
-0.1094,-0.4689,0.8284,l
-0.0938,-0.4533,0.8597,l
-0.125,-0.4845,0.8284,l
-0.1094,-0.5002,0.8284,l
-0.1094,-0.5002,0.7971,l
-0.0794,-0.4852,0.8271,l
-0.0925,-0.4845,0.7996,l
-0.0525,-0.5258,0.8246,l
-0.0206,-0.5445,0.789,l
-0.0156,-0.5345,0.794,l
-0.0156,-0.5314,0.7853,l
-0.0044,-0.5539,0.7702,l
0,-0.5733,0.7765,l
-0.03,-0.5983,0.7515,l
-0.0375,-0.5908,0.744,l
-0.0138,-0.6046,0.7502,l
0,-0.6089,0.7502,l
0.0075,-0.5939,0.7352,l
0.0225,-0.5871,0.7396,l
0.025,-0.5658,0.7596,l
0.0213,-0.5583,0.7559,l
0.0363,-0.5833,0.7659,l
0.0381,-0.5939,0.7615,l
0.0231,-0.5977,0.754,l
0.0438,-0.6033,0.7659,l
0.0288,-0.5733,0.7634,l
0.0194,-0.5508,0.7521,l
0.0469,-0.5796,0.7646,l
0.0469,-0.5939,0.7502,l
0.0469,-0.5627,0.7502,l
0.0625,-0.5471,0.7502,l
0.0782,-0.6096,0.7659,l
0.0625,-0.5002,0.7659,l
0.0782,-0.5471,0.7971,l
0.0782,-0.5158,0.7659,l
0.0625,-0.5314,0.7502,l
0.0625,-0.5471,0.7502,l
0.0782,-0.5939,0.7659,l
0.125,-0.5314,0.7815,l
0.0625,-0.5002,0.7502,l
0.0938,-0.5314,0.7971,l
0.1094,-0.5471,0.7815,l
0.0938,-0.5158,0.7815,l
0.1094,-0.5314,0.8128,l
0.0938,-0.5002,0.7971,l
0.0938,-0.5002,0.7971,l
0.125,-0.5158,0.8128,l
0.1094,-0.5002,0.7815,l
0.0782,-0.5314,0.7971,l
0.1407,-0.4845,0.8284,l
0.1407,-0.5002,0.7815,l
0.125,-0.4845,0.7659,l
0.125,-0.5158,0.8128,l
0.1407,-0.5314,0.8128,l
0.1094,-0.4845,0.7815,l
0.1394,-0.5145,0.8115,l
0.1694,-0.4295,0.7984,l
0.1307,-0.4633,0.8109,l
0.125,-0.5083,0.7996,l
0.125,-0.4783,0.8221,l
0.125,-0.4808,0.8046,l
0.1475,-0.4958,0.7971,l
0.1457,-0.5002,0.7971,l
0.1507,-0.4802,0.8271,l
0.1469,-0.497,0.8065,l
0.1494,-0.4808,0.7815,l
0.1482,-0.4614,0.7896,l
0.1557,-0.4614,0.7971,l
0.1719,-0.467,0.7971,l
0.1782,-0.4845,0.8034,l
0.1819,-0.4845,0.8071,l
0.1669,-0.4895,0.7971,l
0.1563,-0.5045,0.7971,l
0.1563,-0.5195,0.7934,l
0.1532,-0.5345,0.7815,l
0.1332,-0.5496,0.7765,l
0.0938,-0.5683,0.7521,l
0.0963,-0.6033,0.7646,l
0.125,-0.5314,0.7502,l
0.1094,-0.5471,0.7502,l
0.0782,-0.5783,0.7815,l
0.0782,-0.5627,0.7659,l
0.0625,-0.5158,0.7971,l
0.0625,-0.5471,0.7659,l
0.0938,-0.5471,0.7815,l
0.0938,-0.4845,0.7815,l
0.0782,-0.5002,0.7815,l
0.1094,-0.5158,0.7971,l
0.1094,-0.5002,0.7815,l
0.0938,-0.5314,0.7815,l
0.125,-0.4845,0.8128,l
0.125,-0.5002,0.7971,l
0.125,-0.4845,0.7971,l
0.1563,-0.5002,0.8128,l
0.1563,-0.4845,0.7971,l
0.1407,-0.4845,0.7815,l
0.1719,-0.4689,0.8128,l
0.1876,-0.5471,0.7815,l
0.1876,-0.5471,0.7971,l
0.1407,-0.5002,0.7659,l
0.1094,-0.5627,0.7815,l
0.1407,-0.5314,0.7659,l
0.1407,-0.6096,0.7502,l
0.1563,-0.6408,0.7659,l
0.1407,-0.5783,0.7659,l
0.0957,-0.5633,0.7509,l
0.0938,-0.5627,0.7215,l
0.0663,-0.5627,0.7327,l
0.0888,-0.5627,0.7609,l
0.0688,-0.5752,0.7909,l
0.0625,-0.5308,0.7734,l
0.0738,-0.527,0.7884,l
0.0356,-0.5846,0.7652,l
0.0256,-0.5696,0.7602,l
0.0125,-0.5283,0.7752,l
-0.0175,-0.507,0.8078,l
-0.0313,-0.4758,0.804,l
0.2032,-0.0625,0.9691,l
0.1719,-0.0782,0.9534,l
0.2032,-0.0938,1.016,l
0.1563,-0.0313,1.016,l
0.1563,-0.0782,1.016,l
0.0938,-0.0625,1.0472,l
0.0625,-0.0782,1.0472,l
0,-0.1719,0.9691,l
-0.0469,-0.1719,0.9534,l
-0.0469,-0.2188,0.9847,l
-0.0782,-0.2657,0.9847,l
-0.1094,-0.1563,0.9534,l
-0.1719,-0.1563,1.0316,l
-0.1719,-0.0813,0.9866,l
-0.1863,-0.1069,0.9991,l
-0.2288,-0.1232,1.0003,l
-0.2213,-0.1644,0.9609,l
-0.2313,-0.0844,0.9034,l
-0.1869,-0.0982,0.9265,l
-0.1044,-0.0756,0.9265,l
-0.1207,-0.0413,0.9859,l
-0.1007,0.0688,0.9959,l
-0.0782,0.0875,0.9753,l
-0.0606,0.08,0.9866,l
-0.0469,0.0938,0.9597,l
-0.0244,0.1088,0.9297,l
0.0344,0.1319,0.9928,l
0.0844,0.1657,1.0066,l
0.1163,0.1919,0.9278,l
0.1463,0.2069,0.9278,l
0.1338,0.2901,0.8934,l
0.1676,0.3013,0.8859,l
0.2001,0.2626,0.9659,l
0.1926,0.2476,0.9409,l
0.2226,0.2307,0.8865,l
0.2526,0.2069,0.9678,l
0.2813,0.2501,0.9534,l
0.2345,0.1407,0.8909,l
0.2044,0.0957,0.9209,l
0.2319,0.1657,0.9653,l
0.2757,0.1582,0.9828,l
0.2288,0.0907,0.9059,l
0.2063,0.0531,0.9534,l
0.2151,0.035,0.9809,l
0.2188,0.065,0.9734,l
0.2294,0.0356,0.9797,l
0.2044,-0.0144,0.9747,l
0.2157,0.0063,0.9597,l
0.2169,0.0838,0.9534,l
0.1951,0.06,0.9534,l
0.2026,-0.0075,0.9609,l
0.2051,-0.0088,0.9897,l
0.1876,0.025,0.9722,l
0.1763,0.0513,0.9403,l
0.1663,0.0113,1.0003,l
0.1832,-0.0181,0.9828,l
0.1757,0.0044,0.9491,l
0.1751,-0.0125,0.9816,l
0.125,0.0525,0.9716,l
0.1232,0.0019,0.9847,l
0.1132,0.0156,0.9834,l
0.1563,0.0156,0.9691,l
0.1094,0.0156,0.9847,l
0.125,0.0313,0.9534,l
0.1407,0.0156,0.9847,l
0.125,-0.0625,0.9847,l
0.1407,-0.0625,0.9691,l
0.1407,0.0625,0.9222,l
0.125,0.0469,0.9534,l
0.125,0.1563,1.0472,l
0.1407,0.1563,1.016,l
0.1563,0.125,0.9378,l
0.1407,0.1563,1.0316,l
0.0938,0.1094,0.9378,l
0.1094,0.1407,0.9847,l
0.1719,0.1719,0.9847,l
0.1563,0.0938,0.9847,l
0.1407,0.1094,0.9847,l
0.1407,0.0782,0.9691,l
0.1094,0.1094,0.9378,l
0.125,0.2813,0.9847,l
0.1407,0.1876,1.0003,l
0.1094,0.1719,0.9378,l
0.1407,0.125,0.9847,l
0.0938,0.0782,0.9534,l
0.125,0.1094,0.9847,l
0.1094,0.0782,1.0316,l
0.125,0.0625,0.9534,l
0.095,0.0775,0.9834,l
0.0938,0.1213,0.9847,l
0.1075,0.0975,0.9847,l
0.07,0.0675,0.9847,l
0.075,0.1125,0.9972,l
0.09,0.1132,0.9766,l
0.0825,0.0982,0.9916,l
0.0994,0.115,1.0003,l
0.0994,0.125,0.9703,l
0.0938,0.125,0.9816,l
0.0938,0.1075,0.9741,l
0.1019,0.11,0.9778,l
0.1244,0.11,0.9853,l
0.1338,0.1007,0.9759,l
0.125,0.1032,0.9784,l
0.1363,0.0938,0.9747,l
0.1613,0.1038,0.9847,l
0.1632,0.125,0.9759,l
0.1332,0.125,0.9572,l
0.1125,0.125,0.9691,l
0.13,0.125,0.9691,l
0.1563,0.1288,0.9691,l
0.1588,0.155,0.9691,l
0.1876,0.1407,0.9691,l
0.1407,0.0938,0.9691,l
0.1557,0.1388,0.9691,l
0.1563,0.1407,0.9547,l
0.1563,0.1544,0.9672,l
0.1694,0.1169,0.9559,l
0.1844,0.1344,1.0034,l
0.1876,0.1525,0.9684,l
0.1876,0.145,0.9647,l
0.1876,0.1513,0.9903,l
0.1876,0.1363,0.9503,l
0.1688,0.1063,0.9222,l
0.1475,0.085,0.9309,l
0.1488,0.0863,0.9703,l
-0.1638,0.0231,1.0241,l
-0.1994,0.0932,0.9816,l
-0.2532,0.1094,0.9378,l
-0.2982,0.0213,0.9322,l
-0.3232,0.0313,0.9122,l
-0.3038,0.0094,0.9084,l
-0.2776,-0.0431,0.9534,l
-0.2657,-0.0313,0.9628,l
-0.2632,-0.0363,0.9953,l
-0.2595,-0.0569,0.9653,l
-0.332,-0.0044,0.9353,l
-0.3751,0.125,0.9065,l
-0.3282,0,0.9378,l
-0.3282,0.06,0.9828,l
-0.3139,0.0338,0.9703,l
-0.3676,0.1413,1.0791,l
-0.4014,0.2482,1.0153,l
-0.2188,0.0156,0.8003,l
-0.2907,-0.1182,0.869,l
-0.317,0.0731,0.839,l
-0.3445,0.1882,0.9084,l
-0.4395,0.2332,0.9134,l
-0.4845,0.2219,0.9941,l
-0.4933,0.1157,1.0103,l
-0.4758,0.1038,0.9609,l
-0.4458,0.1338,0.9084,l
-0.3826,0.0888,0.8665,l
-0.3564,0.0563,0.8753,l
-0.4389,0.1088,0.864,l
-0.4739,0.2238,0.824,l
-0.4845,0.2345,0.7946,l
-0.4808,0.2495,0.8284,l
-0.4814,0.2876,0.8315,l
-0.5264,0.2476,0.8515,l
-0.4927,0.2326,0.8909,l
-0.4364,0.2176,0.8897,l
-0.422,0.2032,0.8753,l
-0.4376,0.2188,0.8909,l
-0.4064,0.2345,0.9065,l
-0.3908,0.2345,0.9222,l
-0.3908,0.1876,0.9222,l
-0.3908,0.1094,1.016,l
-0.3282,0.1407,0.9534,l
-0.3282,0.1719,0.9691,l
-0.3282,0.2188,0.9065,l
-0.3282,0.2501,0.8909,l
-0.3595,0.2345,0.844,l
-0.3595,0.1563,1.0003,l
-0.297,0.0782,1.0003,l
-0.2813,0.0938,1.0316,l
-0.2813,0.1719,0.9691,l
-0.2813,0.2501,0.8909,l
-0.3126,0.2188,0.9534,l
-0.2813,0.2657,0.8909,l
-0.2657,0.2657,0.9065,l
-0.3126,0.2813,0.8909,l
-0.297,0.0625,1.016,l
-0.2501,0.1407,0.8753,l
-0.2657,0.3126,0.9065,l
-0.2345,0.297,0.9222,l
-0.2345,0.2345,0.9534,l
-0.2345,0.2501,0.9847,l
-0.2188,0.2032,1.0003,l
-0.2188,0.2482,0.9853,l
-0.262,0.2213,0.9847,l
-0.2244,0.2463,0.9434,l
-0.2451,0.342,0.9115,l
-0.2251,0.2595,0.9441,l
-0.2188,0.2463,0.9772,l
-0.2301,0.2388,0.9847,l
-0.2345,0.2132,0.9741,l
-0.2345,0.2032,0.929,l
-0.2345,0.2313,0.9065,l
-0.2257,0.2588,0.9591,l
-0.2107,0.2332,1.041,l
-0.2332,0.1732,0.9959,l
-0.2382,0.1544,0.9203,l
-0.2094,0.2157,0.9628,l
-0.2019,0.2813,1.0003,l
-0.2119,0.2463,0.9603,l
-0.2751,0.1807,0.884,l
-0.2113,0.2032,0.9328,l
-0.1907,0.2001,1.0191,l
-0.2107,0.1826,1.0241,l
-0.2501,0.1582,0.9791,l
-0.2476,0.1719,0.9353,l
-0.2188,0.1719,0.9065,l
-0.2188,0.2032,0.9378,l
-0.2188,0.1719,1.0003,l
-0.2188,0.1876,0.9534,l
-0.2345,0.1719,0.9691,l
-0.2032,0.2188,0.9378,l
-0.2188,0.2032,0.9847,l
-0.2188,0.1719,0.9534,l
-0.2188,0.2032,0.9847,l
-0.2188,0.2032,0.9378,l
-0.2032,0.2188,0.9378,l
-0.2188,0.1876,0.9222,l
-0.2188,0.2032,0.9691,l
-0.2032,0.1876,1.0003,l
-0.1876,0.1876,1.0003,l
-0.2032,0.2032,0.9691,l
-0.2188,0.2188,0.9378,l
-0.2032,0.2188,0.9378,l
-0.2188,0.2188,0.9534,l
-0.2188,0.1719,0.9847,l
-0.2345,0.1719,0.9691,l
-0.2345,0.1719,0.9378,l
-0.1876,0.1563,0.9691,l
-0.2188,0.1876,1.0003,l
-0.2345,0.2032,0.9847,l
-0.2188,0.1876,0.9691,l
-0.2188,0.2188,0.9691,l
-0.2188,0.1738,0.9541,l
-0.2188,0.2007,0.9534,l
-0.2188,0.1757,0.9672,l
-0.2188,0.1719,0.9822,l
-0.2313,0.1844,0.9847,l
-0.2226,0.1757,0.9728,l
-0.2301,0.1944,0.9466,l
-0.2238,0.1819,0.9484,l
-0.2288,0.1619,0.9534,l
-0.2345,0.1657,0.9722,l
-0.2257,0.1719,0.9672,l
-0.2188,0.1801,0.9616,l
-0.0706,0.2976,0.9697,l
-0.0763,0.2607,0.9397,l
-0.1,0.2845,0.9284,l
-0.0982,0.3595,0.9491,l
-0.0982,0.3545,0.9491,l
-0.1319,0.3439,0.924,l
-0.1132,0.3326,0.9616,l
-0.1282,0.2876,0.9378,l
-0.1432,0.2501,0.9428,l
-0.1563,0.2576,0.9672,l
-0.1563,0.3101,0.9534,l
-0.1563,0.2813,0.9534,l
-0.1719,0.3126,0.9534,l
-0.1569,0.2676,1.0134,l
-0.1563,0.2657,0.9441,l
-0.1563,0.2657,0.9653,l
-0.13,0.2395,0.9559,l
-0.125,0.247,0.9909,l
-0.1488,0.2144,0.9766,l
-0.1338,0.1919,0.9803,l
-0.125,0.1769,0.9847,l
-0.125,0.2219,0.9747,l
-0.1438,0.2313,0.9597,l
-0.1388,0.2451,0.9622,l
-0.1332,0.2576,0.9609,l
-0.1332,0.2501,0.9684,l
-0.1113,0.2363,0.9709,l
-0.1063,0.2501,0.9597,l
-0.1194,0.297,0.9747,l
-0.1044,0.282,0.9697,l
-0.1025,0.2676,0.9422,l
-0.1213,0.3239,0.9422,l
-0.1032,0.3626,0.919,l
-0.0807,0.3701,0.9641,l
-0.0957,0.3401,0.9359,l
-0.1094,0.3139,0.9247,l
-0.1094,0.3282,0.9534,l
-0.1094,0.297,0.9222,l
-0.125,0.3126,0.9378,l
-0.1094,0.3439,0.9222,l
-0.125,0.3595,0.9222,l
-0.0938,0.3595,0.9378,l
-0.0938,0.3908,0.9378,l
-0.1094,0.3595,0.9378,l
-0.1094,0.3908,0.9222,l
-0.125,0.4064,0.8909,l
-0.1407,0.3908,0.9222,l
-0.0938,0.3908,0.9378,l
-0.0782,0.3908,0.8909,l
-0.0469,0.3439,0.9222,l
-0.0156,0.3439,0.9691,l
-0.0469,0.3282,0.9065,l
-0.0156,0.3908,0.9222,l
-0.0156,0.422,0.9691,l
-0.0313,0.2813,0.8909,l
-0.0156,0.297,0.9847,l
0.0156,0.297,0.9534,l
-0.0313,0.3126,0.9691,l
-0.0313,0.3282,0.9222,l
-0.0156,0.3751,0.9691,l
0,0.4064,0.9222,l
-0.0313,0.3751,0.9222,l
-0.0156,0.3439,0.9691,l
-0.0306,0.3589,0.9691,l
-0.06,0.3882,0.9115,l
-0.0213,0.3908,0.9478,l
-0.0156,0.3514,0.9272,l
-0.0156,0.3689,0.9097,l
-0.0038,0.3989,0.9422,l
-0.0113,0.4064,0.9422,l
-0.005,0.3745,0.9272,l
0,0.3495,0.9122,l
0.0094,0.3814,0.9159,l
0.0069,0.3976,0.9222,l
-0.0081,0.3908,0.914,l
-0.0081,0.4283,0.9215,l
-0.0138,0.4483,0.924,l
-0.025,0.4095,0.9065,l
0.0069,0.3908,0.9178,l
0.0269,0.3807,0.9328,l
-0.0113,0.3901,0.9178,l
0,0.4651,0.9103,l
-0.0031,0.447,0.9159,l
-0.0181,0.427,0.8934,l
-0.0294,0.4495,0.9084,l
-0.0156,0.422,0.9184,l
-0.0156,0.422,0.8753,l
0,0.422,0.9065,l
-0.0156,0.4376,0.8753,l
0,0.4689,0.8909,l
0.0156,0.4064,0.8909,l
0,0.4064,0.9065,l
-0.0156,0.4064,0.9065,l
0,0.3595,0.9222,l
0.0313,0.3282,0.9222,l
0.0156,0.3751,0.9534,l
0,0.3751,0.9222,l
-0.0156,0.4376,0.8909,l
-0.0313,0.422,0.9222,l
0,0.422,0.9378,l
0.0313,0.3595,0.9378,l
0.0156,0.3282,0.9534,l
0,0.3751,0.9378,l
-0.0156,0.422,0.9065,l
-0.0156,0.4064,0.9065,l
0,0.4376,0.8909,l
-0.0156,0.422,0.9378,l
0,0.422,0.9222,l
0,0.3126,0.9222,l
-0.0156,0.3439,0.9847,l
-0.0313,0.4064,0.9534,l
-0.0313,0.422,0.9534,l
-0.0313,0.4376,0.8597,l
-0.0163,0.4076,0.9347,l
-0.0444,0.3345,0.9522,l
-0.0469,0.2732,0.9672,l
-0.0469,0.2657,0.9691,l
-0.0344,0.2657,0.9566,l
-0.055,0.3013,0.9534,l
-0.085,0.3013,0.9422,l
-0.0832,0.3289,0.9591,l
-0.0581,0.3539,0.9391,l
-0.0469,0.3407,0.9597,l
-0.0469,0.302,0.9409,l
-0.0631,0.2651,0.9472,l
-0.1238,-0.417,0.8597,l
-0.1963,-0.4108,0.8553,l
-0.2076,-0.4258,0.8365,l
-0.1844,-0.4376,0.8221,l
-0.237,-0.4326,0.8546,l
-0.2557,-0.4064,0.8303,l
-0.297,-0.4101,0.8465,l
-0.297,-0.4533,0.8753,l
-0.297,-0.3751,0.8284,l
-0.3126,-0.4064,0.8128,l
-0.3439,-0.3908,0.844,l
-0.3595,-0.4064,0.7815,l
-0.3595,-0.4376,0.844,l
-0.3908,-0.422,0.7815,l
-0.3439,-0.422,0.7971,l
-0.4376,-0.4376,0.7502,l
-0.3595,-0.4376,0.7815,l
-0.3908,-0.3908,0.844,l
-0.4064,-0.4064,0.7815,l
-0.4064,-0.3908,0.8128,l
-0.4376,-0.4376,0.7659,l
-0.422,-0.4376,0.7815,l
-0.4376,-0.4064,0.7815,l
-0.422,-0.3908,0.7659,l
-0.4376,-0.4689,0.7815,l
-0.4064,-0.4533,0.7659,l
-0.3751,-0.4064,0.7815,l
-0.4376,-0.4845,0.7815,l
-0.3751,-0.4533,0.7502,l
-0.3908,-0.5158,0.7346,l
-0.3751,-0.5002,0.7815,l
-0.4064,-0.5783,0.7034,l
-0.3126,-0.5314,0.7659,l
-0.3595,-0.5158,0.6877,l
-0.3295,-0.6208,0.7327,l
-0.357,-0.5533,0.7059,l
-0.3595,-0.5195,0.7309,l
-0.3332,-0.5289,0.7346,l
-0.3282,-0.5814,0.7346,l
-0.2926,-0.5939,0.7227,l
-0.3038,-0.5714,0.7415,l
-0.3126,-0.4989,0.7609,l
-0.3426,-0.4189,0.7959,l
-0.3407,-0.4001,0.8128,l
-0.3545,-0.3976,0.8303,l
-0.3345,-0.3501,0.8359,l
-0.3195,-0.3351,0.8284,l
-0.337,-0.3595,0.8284,l
-0.3282,-0.3407,0.8534,l
-0.3282,-0.2901,0.8853,l
-0.3282,-0.2801,0.8453,l
-0.3326,-0.3745,0.7946,l
-0.3401,-0.427,0.8321,l
-0.3282,-0.3251,0.8409,l
-0.3182,-0.3001,0.8259,l
-0.2713,-0.5533,0.8128,l
-0.3113,-0.4733,0.809,l
-0.297,-0.3439,0.7659,l
-0.2657,-0.3908,0.844,l
-0.2501,-0.4376,0.8284,l
-0.2345,-0.4376,0.7971,l
-0.2032,-0.4533,0.844,l
-0.2032,-0.4533,0.8284,l
-0.1876,-0.4845,0.8284,l
-0.2032,-0.5002,0.7971,l
-0.125,-0.4689,0.7971,l
-0.125,-0.5158,0.8128,l
-0.1094,-0.5314,0.8284,l
-0.0938,-0.5158,0.8284,l
-0.125,-0.5314,0.7815,l
-0.125,-0.5002,0.7502,l
-0.1094,-0.5158,0.7659,l
-0.1094,-0.5627,0.7815,l
-0.0782,-0.4845,0.7971,l
-0.0625,-0.5939,0.7502,l
-0.0782,-0.5314,0.7659,l
-0.0938,-0.6252,0.7346,l
-0.0469,-0.5783,0.7502,l
-0.0313,-0.5471,0.7659,l
-0.0625,-0.6252,0.7502,l
-0.0625,-0.6096,0.7346,l
-0.0313,-0.5158,0.7346,l
-0.0782,-0.6252,0.6565,l
0,-0.5939,0.8128,l
0.015,-0.4889,0.7828,l
0.03,-0.5277,0.7527,l
0.0313,-0.5452,0.7915,l
0.0313,-0.5339,0.7709,l
0.0813,-0.4939,0.7909,l
0.07,-0.4489,0.8209,l
0.0513,-0.5389,0.7496,l
0.0363,-0.5252,0.7509,l
0.0513,-0.5002,0.7759,l
0.0719,-0.5658,0.7721,l
0.0519,-0.5483,0.7921,l
0.0556,-0.5164,0.7965,l
0.0706,-0.5539,0.7815,l
0.0625,-0.5439,0.7815,l
0.0563,-0.4814,0.7752,l
0.0413,-0.4589,0.7771,l
0.0313,-0.4789,0.8071,l
0.0225,-0.522,0.8284,l
0.0113,-0.5521,0.8209,l
0.0375,-0.4658,0.8034,l
-0.005,-0.4683,0.8234,l
-0.0238,-0.5395,0.8009,l
0.0288,-0.482,0.8284,l
0,-0.4533,0.8284,l
-0.0156,-0.4845,0.7815,l
-0.0156,-0.4845,0.7815,l
-0.0156,-0.4845,0.7815,l
-0.0156,-0.4845,0.7815,l
-0.0156,-0.4845,0.7815,l
-0.0156,-0.4845,0.7815,l
-0.0156,-0.4845,0.7815,l
-0.0156,-0.4845,0.7815,l
-0.0156,-0.4845,0.7815,l
-0.0156,-0.4845,0.7815,l
-0.0469,-0.5314,0.7971,l
0.0094,-0.4845,0.8128,l
0.0063,-0.4845,0.8315,l
0.0188,-0.472,0.8315,l
0.0313,-0.5158,0.8221,l
0.0156,-0.5471,0.7815,l
0.0375,-0.4783,0.7909,l
0.1557,-0.0475,0.9459,l
0.1651,-0.0244,0.9447,l
0.1626,-0.0094,0.9534,l
0.1663,0.0113,0.9591,l
0.1613,0.0313,0.9591,l
0.1676,0.0225,0.9422,l
0.1601,0,0.9459,l
0.1719,-0.0031,0.9253,l
0.1744,-0.0181,0.9428,l
0.1838,-0.0238,0.9634,l
0.1563,0.0338,0.9234,l
0.1563,0.0625,0.9378,l
0.1719,0.0469,0.9378,l
0.1876,0.0469,0.9222,l
0.1876,0.0625,0.9378,l
0.1719,0.0313,0.9222,l
0.1876,0,0.9691,l
0.1876,0.0313,0.9222,l
0.1876,0.0156,0.9534,l
0.1719,0.0469,0.9222,l
0.1876,0.0782,0.9378,l
0.1563,0.125,0.9378,l
0.1719,0.1407,0.9534,l
0.1563,0.125,0.9534,l
0.2032,0.1407,0.9222,l
0.2032,0.1094,0.9222,l
0.1876,0.125,0.8909,l
0.2032,0.0938,0.9222,l
0.2032,0.125,0.8909,l
